元シート,列車番号,駅順,駅名,発車,到着,方向,区間,発車_判定用,到着_判定用,発着チェック
〇【上】半蔵ｵｼ～ｸｷ,E1160T,30,北春日部,－,27.40,上り,〇【上】半蔵ｵｼ～ｸｷ,－,27.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1160T,31,姫宮,－,26.30,上り,〇【上】半蔵ｵｼ～ｸｷ,－,26.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1160T,32,東武動物公園,23.40,24.10,上り,〇【上】半蔵ｵｼ～ｸｷ,23.40,24.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1160T,33,和戸,20.20,20.40,上り,〇【上】半蔵ｵｼ～ｸｷ,20.20,20.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1160T,34,久喜,,11.16.40,上り,〇【上】半蔵ｵｼ～ｸｷ,,11.16.40,終着
〇【上】半蔵ｵｼ～ｸｷ,E1168T,3,浅草,(中央林間),,上り,〇【上】半蔵ｵｼ～ｸｷ,(中央林間),,始発
〇【上】半蔵ｵｼ～ｸｷ,E1168T,4,"とうきょう
スカイツリー",14.30.50,＝,上り,〇【上】半蔵ｵｼ～ｸｷ,14.30.50,＝,始発
〇【上】半蔵ｵｼ～ｸｷ,E1168T,5,押上,12.51.10,48.30,上り,〇【上】半蔵ｵｼ～ｸｷ,12.51.10,48.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,6,曳舟,45.50,45.20,上り,〇【上】半蔵ｵｼ～ｸｷ,45.50,45.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,7,東向島,43.40,－,上り,〇【上】半蔵ｵｼ～ｸｷ,43.40,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,8,鐘ヶ淵,42.20,－,上り,〇【上】半蔵ｵｼ～ｸｷ,42.20,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,9,堀切,41.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,41.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,10,牛田,40.30,－,上り,〇【上】半蔵ｵｼ～ｸｷ,40.30,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,11,北千住,39.10,38.20,上り,〇【上】半蔵ｵｼ～ｸｷ,39.10,38.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,12,小菅,36.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,36.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,13,五反野,36   ,－,上り,〇【上】半蔵ｵｼ～ｸｷ,36,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,14,梅島,35   ,－,上り,〇【上】半蔵ｵｼ～ｸｷ,35,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,15,西新井,34.10,33.40,上り,〇【上】半蔵ｵｼ～ｸｷ,34.10,33.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,16,竹ノ塚,31.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,31.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,17,谷塚,30.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,30.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,18,草加,28.40,28.10,上り,〇【上】半蔵ｵｼ～ｸｷ,28.40,28.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,19,獨協大学前,26.30,－,上り,〇【上】半蔵ｵｼ～ｸｷ,26.30,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,20,新田,25.40,－,上り,〇【上】半蔵ｵｼ～ｸｷ,25.40,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,21,蒲生,24.40,－,上り,〇【上】半蔵ｵｼ～ｸｷ,24.40,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,22,新越谷,23.40,23   ,上り,〇【上】半蔵ｵｼ～ｸｷ,23.40,23,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,23,越谷,21.10,18.40,上り,〇【上】半蔵ｵｼ～ｸｷ,21.10,18.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,24,北越谷,16.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,16.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,25,大袋,15.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,15.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,26,せんげん台,14   ,13.30,上り,〇【上】半蔵ｵｼ～ｸｷ,14,13.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,27,武里,12.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,12.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,28,一ノ割,10.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,10.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,29,春日部,09   ,06.50,上り,〇【上】半蔵ｵｼ～ｸｷ,09,06.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,30,北春日部,05.20,－,上り,〇【上】半蔵ｵｼ～ｸｷ,05.20,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,31,姫宮,04.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,04.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,32,東武動物公園,01.50,12.00.20,上り,〇【上】半蔵ｵｼ～ｸｷ,01.50,12.00.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,33,和戸,57.20,57   ,上り,〇【上】半蔵ｵｼ～ｸｷ,57.20,57,途中
〇【上】半蔵ｵｼ～ｸｷ,E1168T,34,久喜,11.53.30,,上り,〇【上】半蔵ｵｼ～ｸｷ,11.53.30,,始発
〇【上】半蔵ｵｼ～ｸｷ,E1219K,3,浅草,(中央林間),,上り,〇【上】半蔵ｵｼ～ｸｷ,(中央林間),,始発
〇【上】半蔵ｵｼ～ｸｷ,E1219K,4,"とうきょう
スカイツリー",15.30.40,＝,上り,〇【上】半蔵ｵｼ～ｸｷ,15.30.40,＝,始発
〇【上】半蔵ｵｼ～ｸｷ,E1219K,5,押上,13.51.10,48.30,上り,〇【上】半蔵ｵｼ～ｸｷ,13.51.10,48.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,6,曳舟,45.50,45.20,上り,〇【上】半蔵ｵｼ～ｸｷ,45.50,45.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,7,東向島,43.40,－,上り,〇【上】半蔵ｵｼ～ｸｷ,43.40,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,8,鐘ヶ淵,42.20,－,上り,〇【上】半蔵ｵｼ～ｸｷ,42.20,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,9,堀切,41.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,41.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,10,牛田,40.30,－,上り,〇【上】半蔵ｵｼ～ｸｷ,40.30,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,11,北千住,39.10,38.20,上り,〇【上】半蔵ｵｼ～ｸｷ,39.10,38.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,12,小菅,36.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,36.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,13,五反野,36   ,－,上り,〇【上】半蔵ｵｼ～ｸｷ,36,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,14,梅島,35   ,－,上り,〇【上】半蔵ｵｼ～ｸｷ,35,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,15,西新井,34.10,33.40,上り,〇【上】半蔵ｵｼ～ｸｷ,34.10,33.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,16,竹ノ塚,31.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,31.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,17,谷塚,30.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,30.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,18,草加,28.40,28.10,上り,〇【上】半蔵ｵｼ～ｸｷ,28.40,28.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,19,獨協大学前,26.30,－,上り,〇【上】半蔵ｵｼ～ｸｷ,26.30,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,20,新田,25.40,－,上り,〇【上】半蔵ｵｼ～ｸｷ,25.40,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,21,蒲生,24.40,－,上り,〇【上】半蔵ｵｼ～ｸｷ,24.40,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,22,新越谷,23.40,23   ,上り,〇【上】半蔵ｵｼ～ｸｷ,23.40,23,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,23,越谷,21.10,18.40,上り,〇【上】半蔵ｵｼ～ｸｷ,21.10,18.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,24,北越谷,16.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,16.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,25,大袋,15.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,15.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,26,せんげん台,14   ,13.30,上り,〇【上】半蔵ｵｼ～ｸｷ,14,13.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,27,武里,12.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,12.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,28,一ノ割,10.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,10.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,29,春日部,09   ,06.50,上り,〇【上】半蔵ｵｼ～ｸｷ,09,06.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,30,北春日部,05.20,－,上り,〇【上】半蔵ｵｼ～ｸｷ,05.20,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,31,姫宮,04.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,04.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,32,東武動物公園,01.50,13.00.20,上り,〇【上】半蔵ｵｼ～ｸｷ,01.50,13.00.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,33,和戸,57.20,57   ,上り,〇【上】半蔵ｵｼ～ｸｷ,57.20,57,途中
〇【上】半蔵ｵｼ～ｸｷ,E1219K,34,久喜,12.53.30,,上り,〇【上】半蔵ｵｼ～ｸｷ,12.53.30,,始発
〇【上】半蔵ｵｼ～ｸｷ,E1276T,3,浅草,,(中央林間),上り,〇【上】半蔵ｵｼ～ｸｷ,,(中央林間),終着
〇【上】半蔵ｵｼ～ｸｷ,E1276T,4,"とうきょう
スカイツリー",＝,15.10.50,上り,〇【上】半蔵ｵｼ～ｸｷ,＝,15.10.50,終着
〇【上】半蔵ｵｼ～ｸｷ,E1276T,5,押上,28.30,13.31.10,上り,〇【上】半蔵ｵｼ～ｸｷ,28.30,13.31.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,6,曳舟,25.20,25.50,上り,〇【上】半蔵ｵｼ～ｸｷ,25.20,25.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,7,東向島,－,23.40,上り,〇【上】半蔵ｵｼ～ｸｷ,－,23.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,8,鐘ヶ淵,－,22.20,上り,〇【上】半蔵ｵｼ～ｸｷ,－,22.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,9,堀切,－,21.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,21.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,10,牛田,－,20.30,上り,〇【上】半蔵ｵｼ～ｸｷ,－,20.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,11,北千住,18.20,19.10,上り,〇【上】半蔵ｵｼ～ｸｷ,18.20,19.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,12,小菅,－,16.50,上り,〇【上】半蔵ｵｼ～ｸｷ,－,16.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,13,五反野,－,16   ,上り,〇【上】半蔵ｵｼ～ｸｷ,－,16,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,14,梅島,－,15   ,上り,〇【上】半蔵ｵｼ～ｸｷ,－,15,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,15,西新井,13.40,14.10,上り,〇【上】半蔵ｵｼ～ｸｷ,13.40,14.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,16,竹ノ塚,－,11.50,上り,〇【上】半蔵ｵｼ～ｸｷ,－,11.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,17,谷塚,－,10.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,10.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,18,草加,08.10,08.40,上り,〇【上】半蔵ｵｼ～ｸｷ,08.10,08.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,19,獨協大学前,－,06.30,上り,〇【上】半蔵ｵｼ～ｸｷ,－,06.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,20,新田,－,05.40,上り,〇【上】半蔵ｵｼ～ｸｷ,－,05.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,21,蒲生,－,04.40,上り,〇【上】半蔵ｵｼ～ｸｷ,－,04.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,22,新越谷,03   ,03.40,上り,〇【上】半蔵ｵｼ～ｸｷ,03,03.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,23,越谷,58.40,13.01.10,上り,〇【上】半蔵ｵｼ～ｸｷ,58.40,13.01.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,24,北越谷,－,56.50,上り,〇【上】半蔵ｵｼ～ｸｷ,－,56.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,25,大袋,－,55.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,55.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,26,せんげん台,53.30,54   ,上り,〇【上】半蔵ｵｼ～ｸｷ,53.30,54,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,27,武里,－,52.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,52.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,28,一ノ割,－,50.50,上り,〇【上】半蔵ｵｼ～ｸｷ,－,50.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,29,春日部,46.40,49   ,上り,〇【上】半蔵ｵｼ～ｸｷ,46.40,49,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,30,北春日部,－,45.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,45.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,31,姫宮,－,44   ,上り,〇【上】半蔵ｵｼ～ｸｷ,－,44,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,32,東武動物公園,40.30,41.40,上り,〇【上】半蔵ｵｼ～ｸｷ,40.30,41.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,33,和戸,37.10,37.30,上り,〇【上】半蔵ｵｼ～ｸｷ,37.10,37.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1276T,34,久喜,,12.33.40,上り,〇【上】半蔵ｵｼ～ｸｷ,,12.33.40,終着
〇【上】半蔵ｵｼ～ｸｷ,E1358T,3,浅草,(中央林間),,上り,〇【上】半蔵ｵｼ～ｸｷ,(中央林間),,始発
〇【上】半蔵ｵｼ～ｸｷ,E1358T,4,"とうきょう
スカイツリー",16.10.40,＝,上り,〇【上】半蔵ｵｼ～ｸｷ,16.10.40,＝,始発
〇【上】半蔵ｵｼ～ｸｷ,E1358T,5,押上,14.31.10,28.30,上り,〇【上】半蔵ｵｼ～ｸｷ,14.31.10,28.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,6,曳舟,25.50,25.20,上り,〇【上】半蔵ｵｼ～ｸｷ,25.50,25.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,7,東向島,23.40,－,上り,〇【上】半蔵ｵｼ～ｸｷ,23.40,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,8,鐘ヶ淵,22.20,－,上り,〇【上】半蔵ｵｼ～ｸｷ,22.20,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,9,堀切,21.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,21.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,10,牛田,20.30,－,上り,〇【上】半蔵ｵｼ～ｸｷ,20.30,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,11,北千住,19.10,18.20,上り,〇【上】半蔵ｵｼ～ｸｷ,19.10,18.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,12,小菅,16.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,16.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,13,五反野,16   ,－,上り,〇【上】半蔵ｵｼ～ｸｷ,16,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,14,梅島,15   ,－,上り,〇【上】半蔵ｵｼ～ｸｷ,15,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,15,西新井,14.10,13.40,上り,〇【上】半蔵ｵｼ～ｸｷ,14.10,13.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,16,竹ノ塚,11.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,11.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,17,谷塚,10.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,10.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,18,草加,08.40,08.10,上り,〇【上】半蔵ｵｼ～ｸｷ,08.40,08.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,19,獨協大学前,06.30,－,上り,〇【上】半蔵ｵｼ～ｸｷ,06.30,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,20,新田,05.40,－,上り,〇【上】半蔵ｵｼ～ｸｷ,05.40,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,21,蒲生,04.40,－,上り,〇【上】半蔵ｵｼ～ｸｷ,04.40,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,22,新越谷,03.40,03   ,上り,〇【上】半蔵ｵｼ～ｸｷ,03.40,03,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,23,越谷,14.01.10,58.40,上り,〇【上】半蔵ｵｼ～ｸｷ,14.01.10,58.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,24,北越谷,56.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,56.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,25,大袋,55.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,55.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,26,せんげん台,54   ,53.30,上り,〇【上】半蔵ｵｼ～ｸｷ,54,53.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,27,武里,52.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,52.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,28,一ノ割,50.50,－,上り,〇【上】半蔵ｵｼ～ｸｷ,50.50,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,29,春日部,49   ,46.40,上り,〇【上】半蔵ｵｼ～ｸｷ,49,46.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,30,北春日部,45.10,－,上り,〇【上】半蔵ｵｼ～ｸｷ,45.10,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,31,姫宮,44   ,－,上り,〇【上】半蔵ｵｼ～ｸｷ,44,－,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,32,東武動物公園,41.40,40.30,上り,〇【上】半蔵ｵｼ～ｸｷ,41.40,40.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,33,和戸,37.30,37.10,上り,〇【上】半蔵ｵｼ～ｸｷ,37.30,37.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1358T,34,久喜,13.33.40,,上り,〇【上】半蔵ｵｼ～ｸｷ,13.33.40,,始発
〇【上】半蔵ｵｼ～ｸｷ,E1373S,3,浅草,,(中央林間),上り,〇【上】半蔵ｵｼ～ｸｷ,,(中央林間),終着
〇【上】半蔵ｵｼ～ｸｷ,E1373S,4,"とうきょう
スカイツリー",＝,16.30.10,上り,〇【上】半蔵ｵｼ～ｸｷ,＝,16.30.10,終着
〇【上】半蔵ｵｼ～ｸｷ,E1373S,5,押上,48.30,14.51.10,上り,〇【上】半蔵ｵｼ～ｸｷ,48.30,14.51.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,6,曳舟,45.20,45.50,上り,〇【上】半蔵ｵｼ～ｸｷ,45.20,45.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,7,東向島,－,43.40,上り,〇【上】半蔵ｵｼ～ｸｷ,－,43.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,8,鐘ヶ淵,－,42.20,上り,〇【上】半蔵ｵｼ～ｸｷ,－,42.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,9,堀切,－,41.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,41.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,10,牛田,－,40.30,上り,〇【上】半蔵ｵｼ～ｸｷ,－,40.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,11,北千住,38.20,39.10,上り,〇【上】半蔵ｵｼ～ｸｷ,38.20,39.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,12,小菅,－,36.50,上り,〇【上】半蔵ｵｼ～ｸｷ,－,36.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,13,五反野,－,36   ,上り,〇【上】半蔵ｵｼ～ｸｷ,－,36,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,14,梅島,－,35   ,上り,〇【上】半蔵ｵｼ～ｸｷ,－,35,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,15,西新井,33.40,34.10,上り,〇【上】半蔵ｵｼ～ｸｷ,33.40,34.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,16,竹ノ塚,－,31.50,上り,〇【上】半蔵ｵｼ～ｸｷ,－,31.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,17,谷塚,－,30.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,30.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,18,草加,28.10,28.40,上り,〇【上】半蔵ｵｼ～ｸｷ,28.10,28.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,19,獨協大学前,－,26.30,上り,〇【上】半蔵ｵｼ～ｸｷ,－,26.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,20,新田,－,25.40,上り,〇【上】半蔵ｵｼ～ｸｷ,－,25.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,21,蒲生,－,24.40,上り,〇【上】半蔵ｵｼ～ｸｷ,－,24.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,22,新越谷,23   ,23.40,上り,〇【上】半蔵ｵｼ～ｸｷ,23,23.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,23,越谷,18.40,21.10,上り,〇【上】半蔵ｵｼ～ｸｷ,18.40,21.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,24,北越谷,－,16.50,上り,〇【上】半蔵ｵｼ～ｸｷ,－,16.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,25,大袋,－,15.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,15.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,26,せんげん台,13.30,14   ,上り,〇【上】半蔵ｵｼ～ｸｷ,13.30,14,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,27,武里,－,12.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,12.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,28,一ノ割,－,10.50,上り,〇【上】半蔵ｵｼ～ｸｷ,－,10.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,29,春日部,06.50,09   ,上り,〇【上】半蔵ｵｼ～ｸｷ,06.50,09,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,30,北春日部,－,05.20,上り,〇【上】半蔵ｵｼ～ｸｷ,－,05.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,31,姫宮,－,04.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,04.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,32,東武動物公園,14.00.20,01.50,上り,〇【上】半蔵ｵｼ～ｸｷ,14.00.20,01.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,33,和戸,57   ,57.20,上り,〇【上】半蔵ｵｼ～ｸｷ,57,57.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1373S,34,久喜,,13.53.30,上り,〇【上】半蔵ｵｼ～ｸｷ,,13.53.30,終着
〇【上】半蔵ｵｼ～ｸｷ,E1378T,3,浅草,,(中央林間),上り,〇【上】半蔵ｵｼ～ｸｷ,,(中央林間),終着
〇【上】半蔵ｵｼ～ｸｷ,E1378T,4,"とうきょう
スカイツリー",＝,15.50.50,上り,〇【上】半蔵ｵｼ～ｸｷ,＝,15.50.50,終着
〇【上】半蔵ｵｼ～ｸｷ,E1378T,5,押上,08.30,14.11.10,上り,〇【上】半蔵ｵｼ～ｸｷ,08.30,14.11.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,6,曳舟,05.20,05.50,上り,〇【上】半蔵ｵｼ～ｸｷ,05.20,05.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,7,東向島,－,03.40,上り,〇【上】半蔵ｵｼ～ｸｷ,－,03.40,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,8,鐘ヶ淵,－,02.20,上り,〇【上】半蔵ｵｼ～ｸｷ,－,02.20,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,9,堀切,－,01.10,上り,〇【上】半蔵ｵｼ～ｸｷ,－,01.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,10,牛田,－,14.00.30,上り,〇【上】半蔵ｵｼ～ｸｷ,－,14.00.30,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,11,北千住,58.20,59.10,上り,〇【上】半蔵ｵｼ～ｸｷ,58.20,59.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,12,小菅,－,56.50,上り,〇【上】半蔵ｵｼ～ｸｷ,－,56.50,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,13,五反野,－,56   ,上り,〇【上】半蔵ｵｼ～ｸｷ,－,56,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,14,梅島,－,55   ,上り,〇【上】半蔵ｵｼ～ｸｷ,－,55,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,15,西新井,53.40,54.10,上り,〇【上】半蔵ｵｼ～ｸｷ,53.40,54.10,途中
〇【上】半蔵ｵｼ～ｸｷ,E1378T,16,竹ノ塚,－,51.50,上り,〇【上】半蔵ｵｼ～ｸｷ,－,51.50,途中
